sample,fastq_1,fastq_2,batch,run
TB-T3.DNA.MTB-021812,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-021812_S101_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-021812_S101_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-026949,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026949_S56_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026949_S56_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-026952,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026952_S59_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026952_S59_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-026953,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026953_S55_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026953_S55_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-026956,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026956_S57_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026956_S57_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-026957,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026957_S129_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026957_S129_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-026958,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026958_S128_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026958_S128_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-026961,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026961_S126_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026961_S126_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-026962,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026962_S127_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026962_S127_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-026964,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026964_S125_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026964_S125_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-026965,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026965_S124_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026965_S124_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-026967,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026967_S123_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026967_S123_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-026968,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026968_S122_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026968_S122_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-026970,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026970_S121_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026970_S121_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-026973,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026973_S120_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026973_S120_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-026974,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026974_S119_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026974_S119_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-026976,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026976_S118_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026976_S118_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-026980,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026980_S143_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026980_S143_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-026981,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026981_S142_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026981_S142_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-026984,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026984_S141_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026984_S141_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-026985,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026985_S140_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026985_S140_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-026988,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026988_S139_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026988_S139_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-026989,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026989_S138_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026989_S138_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-026992,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026992_S137_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026992_S137_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-026993,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026993_S177_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026993_S177_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-026996,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026996_S136_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026996_S136_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-026997,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026997_S135_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-026997_S135_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-027000,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-027000_S134_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-027000_S134_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-027001,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-027001_S133_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-027001_S133_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-027004,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-027004_S132_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-027004_S132_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-027005,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-027005_S131_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-027005_S131_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-027008,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-027008_S130_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-027008_S130_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-027144,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-027144_S175_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-027144_S175_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-027146,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-027146_S63_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-027146_S63_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-027147,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-027147_S61_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-027147_S61_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-027148,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-027148_S54_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-027148_S54_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-027149,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-027149_S64_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-027149_S64_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-027150,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-027150_S62_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-027150_S62_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-027151,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-027151_S58_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-027151_S58_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-027152,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-027152_S60_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-027152_S60_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-027155,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-027155_S170_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-027155_S170_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-027156,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-027156_S176_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-027156_S176_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-027159,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-027159_S168_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-027159_S168_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-027160,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-027160_S164_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-027160_S164_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-027162,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-027162_S157_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-027162_S157_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031461,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031461_S93_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031461_S93_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031462,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031462_S38_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031462_S38_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031463,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031463_S43_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031463_S43_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031471,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031471_S53_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031471_S53_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031472,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031472_S34_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031472_S34_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031473,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031473_S31_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031473_S31_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031477,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031477_S32_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031477_S32_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031478,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031478_S10_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031478_S10_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031479,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031479_S28_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031479_S28_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031480,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031480_S14_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031480_S14_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031484,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031484_S3_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031484_S3_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031486,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031486_S242_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031486_S242_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031488,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031488_S243_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031488_S243_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031490,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031490_S217_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031490_S217_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031491,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031491_S238_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031491_S238_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031492,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031492_S6_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031492_S6_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031493,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031493_S240_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031493_S240_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031495,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031495_S8_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031495_S8_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031496,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031496_S36_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031496_S36_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031497,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031497_S2_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031497_S2_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031498,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031498_S218_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031498_S218_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031499,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031499_S227_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031499_S227_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031501,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031501_S12_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031501_S12_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031503,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031503_S231_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031503_S231_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031504,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031504_S223_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031504_S223_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031505,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031505_S14_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031505_S14_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031506,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031506_S241_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031506_S241_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031508,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031508_S237_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031508_S237_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031509,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031509_S27_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031509_S27_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031510,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031510_S26_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031510_S26_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031520,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031520_S159_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031520_S159_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031521,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031521_S160_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031521_S160_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031522,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031522_S158_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031522_S158_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031523,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031523_S166_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031523_S166_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031524,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031524_S179_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031524_S179_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031525,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031525_S180_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031525_S180_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031526,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031526_S174_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031526_S174_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031527,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031527_S171_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031527_S171_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031528,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031528_S172_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031528_S172_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031529,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031529_S178_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031529_S178_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031531,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031531_S173_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031531_S173_R2_001.fastq.gz,IS-1000,Walter-TB
TB-T3.DNA.MTB-031532,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031532_S177_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1000/Walter-TB/TB-T3.DNA.MTB-031532_S177_R2_001.fastq.gz,IS-1000,Walter-TB
